,Zini,MH,logAge,Mini,int_IMF,Mass,Log luminosity,Log effective temperature,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Absolute magnitude,G_BPmag,G_RPmag,Color index
0,0.0152,0.01508,10.0,0.0900000036,1.0816895926,0.09,-3.423,3.3625,5.217,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.9e-17,0.0,0.708,0.2767,0.002746,0.0007408,0.006719,-1.0,0.01527,13.327,15.381,18.308,13.89,4.417999999999999
1,0.0152,0.01508,10.0,0.1000000015,1.1711064122,0.1,-3.24,3.3884,5.184,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.59e-17,0.0,0.7076,0.2771,0.002746,0.0007408,0.006719,-1.0,0.01527,12.871,14.924,17.838,13.434,4.404000000000002
2,0.0152,0.01508,10.0,0.1077039689,1.2324166301,0.108,-3.133,3.4026,5.165,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.21e-17,0.0,0.7072,0.2775,0.002746,0.0007408,0.006719,-1.0,0.01527,12.601,14.653,17.56,13.164,4.395999999999999
3,0.0152,0.01508,10.0,0.1200000122,1.3193155232,0.12,-2.975,3.4232,5.137,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.04e-16,0.0,0.7067,0.278,0.002746,0.0007408,0.006719,-1.0,0.01527,12.209,14.176,16.956,12.707,4.248999999999999
4,0.0152,0.01508,10.0,0.1400000006,1.4384526719,0.14,-2.792,3.4435,5.102,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.53e-16,0.0,0.706,0.2788,0.002746,0.0007408,0.006719,-1.0,0.01527,11.749,13.441,15.849,12.038,3.811
5,0.0152,0.01508,10.0,0.1496137679,1.4881080127,0.15,-2.721,3.4502,5.087,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.77e-16,0.0,0.7056,0.2791,0.002746,0.0007408,0.006719,-1.0,0.01527,11.573,13.178,15.471,11.796,3.6750000000000007
6,0.0152,0.01508,10.0,0.1599999964,1.5372931554,0.16,-2.65,3.4571,5.073,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.05e-16,0.0,0.7053,0.2794,0.002746,0.0007408,0.006719,-1.0,0.01527,11.395,12.913,15.086,11.555,3.5310000000000006
7,0.0152,0.01508,10.0,0.200000003,1.6938790862,0.2,-2.43,3.4758,5.025,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.21e-16,0.0,0.7042,0.2806,0.002746,0.0007408,0.006719,-1.0,0.01527,10.846,12.146,14.026,10.852,3.1739999999999995
8,0.0152,0.01508,10.0,0.25,1.8403257998,0.25,-2.217,3.4921,4.974,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.89e-17,0.0,0.7033,0.2814,0.002746,0.0007408,0.006719,-1.0,0.01527,10.314,11.439,13.091,10.204,2.8869999999999987
9,0.0152,0.01508,10.0,0.3000000119,1.9529139769,0.3,-2.052,3.5027,4.93,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.13e-17,0.0,0.703,0.2817,0.002746,0.0007408,0.006719,-1.0,0.01527,9.9,10.932,12.468,9.731,2.737
10,0.0152,0.01508,10.0,0.3493747413,2.0423915018,0.349,-1.906,3.5113,4.885,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.32e-16,0.0,0.7088,0.2759,0.002746,0.0007408,0.006719,-1.0,0.01527,9.536,10.498,11.948,9.323,2.625
11,0.0152,0.01508,10.0,0.3500000238,2.0434175133,0.35,-1.905,3.5114,4.884,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.34e-16,0.0,0.7089,0.2759,0.002746,0.0007408,0.006719,-1.0,0.01527,9.532,10.493,11.942,9.318,2.6240000000000006
12,0.0152,0.01508,10.0,0.3668254316,2.0701627312,0.367,-1.854,3.5153,4.87,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.02e-16,0.0,0.7089,0.2758,0.002746,0.0007408,0.006719,-1.0,0.01527,9.405,10.335,11.749,9.172,2.577
13,0.0152,0.01508,10.0,0.4000000358,2.118502481,0.4,-1.76,3.5225,4.842,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.31e-15,0.0,0.7091,0.2756,0.002746,0.0007408,0.006719,-1.0,0.01527,9.171,10.047,11.399,8.906,2.4929999999999986
14,0.0152,0.01508,10.0,0.4500000477,2.1822809714,0.45,-1.61,3.535,4.793,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.85e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.795,9.587,10.845,8.482,2.3630000000000013
15,0.0152,0.01508,10.0,0.5,2.2374541529,0.5,-1.451,3.5504,4.742,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.68e-15,0.0,0.7092,0.2755,0.002746,0.0007408,0.006719,-1.0,0.01527,8.398,9.093,10.247,8.031,2.2159999999999993
16,0.0152,0.01508,10.0,0.5500000119,2.2836582633,0.55,-1.273,3.5707,4.686,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.1e-15,0.0,0.7319,0.254,0.002545,0.0006868,0.006231,-1.0,0.01417,7.952,8.523,9.551,7.519,2.032
17,0.0152,0.01508,10.0,0.6000000238,2.3211213258,0.6,-1.098,3.5958,4.649,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-6.13e-15,0.0,0.7352,0.2507,0.002517,0.0006796,0.006166,-1.0,0.01404,7.515,7.948,8.845,7.015,1.830000000000001
18,0.0152,0.01508,10.0,0.6499999762,2.3520353107,0.65,-0.919,3.6267,4.628,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-9.12e-15,0.0,0.7383,0.2478,0.002492,0.0006729,0.006107,-1.0,0.01389,7.066,7.349,8.108,6.5,1.6080000000000005
19,0.0152,0.01508,10.0,0.6599115133,2.3575271104,0.66,-0.883,3.6331,4.625,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-9.87e-15,0.0,0.7389,0.2472,0.002488,0.0006716,0.006095,-1.0,0.01387,6.977,7.229,7.958,6.398,1.5600000000000005
20,0.0152,0.01508,10.0,0.7000000477,2.3779267258,0.7,-0.743,3.6579,4.61,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-1.34e-14,0.0,0.7412,0.245,0.002469,0.0006666,0.00605,-1.0,0.01378,6.628,6.759,7.381,6.003,1.3780000000000001
21,0.0152,0.01508,10.0,0.7199136615,2.3870942986,0.72,-0.674,3.67,4.601,1,0.0,0.541,0.0,0.0,0.0,0.0,0.0,-1,-1.57e-14,0.0,0.7425,0.2438,0.002444,0.0006634,0.006025,-1.0,0.0137,6.456,6.536,7.113,5.813,1.3000000000000007
22,0.0152,0.01508,10.0,0.7426754832,2.3968837286,0.743,-0.596,3.6833,4.59,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-1.87e-14,0.0,0.744,0.2423,0.002417,0.0006597,0.005996,-1.0,0.01365,6.261,6.292,6.824,5.605,1.2189999999999994
23,0.0152,0.01508,10.0,0.75,2.3998889087,0.75,-0.571,3.6875,4.586,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.98e-14,0.0,0.7445,0.2419,0.002409,0.0006585,0.005986,-1.0,0.01359,6.198,6.216,6.736,5.539,1.197
24,0.0152,0.01508,10.0,0.7583735585,2.4032428481,0.758,-0.544,3.6915,4.579,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-2.11e-14,0.0,0.7453,0.2412,0.002403,0.0006568,0.005971,-1.0,0.01353,6.129,6.134,6.642,5.468,1.1740000000000004
25,0.0152,0.01508,10.0,0.7776705623,2.4106567497,0.777,-0.48,3.7006,4.563,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-2.47e-14,0.0,0.747,0.2395,0.002388,0.000653,0.005937,-1.0,0.01349,5.969,5.949,6.43,5.305,1.125
26,0.0152,0.01508,10.0,0.7952715158,2.4170594684,0.795,-0.422,3.7088,4.547,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-2.84e-14,0.0,0.7486,0.238,0.002375,0.0006496,0.005906,-1.0,0.01341,5.824,5.783,6.242,5.159,1.0830000000000002
27,0.0152,0.01508,10.0,0.8000000119,2.4187244405,0.8,-0.406,3.7109,4.542,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-2.95e-14,0.0,0.749,0.2376,0.002372,0.0006487,0.005898,-1.0,0.0134,5.785,5.738,6.192,5.119,1.0730000000000004
28,0.0152,0.01508,10.0,0.8115743399,2.4227059434,0.811,-0.367,3.716,4.53,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.24e-14,0.0,0.7502,0.2365,0.002362,0.000646,0.005874,-1.0,0.01335,5.688,5.631,6.072,5.024,1.048
29,0.0152,0.01508,10.0,0.8286699653,2.428353411,0.828,-0.31,3.7232,4.511,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.75e-14,0.0,0.752,0.2347,0.002348,0.0006421,0.00584,-1.0,0.0133,5.545,5.473,5.896,4.882,1.0140000000000002
30,0.0152,0.01508,10.0,0.844006598,2.433196555,0.843,-0.258,3.7295,4.492,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-4.27e-14,0.0,0.7536,0.2332,0.002335,0.0006386,0.005809,-1.0,0.01323,5.416,5.333,5.742,4.755,0.9870000000000001
31,0.0152,0.01508,10.0,0.8500000238,2.435034684,0.849,-0.238,3.7319,4.485,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-4.5e-14,0.0,0.7542,0.2326,0.00233,0.0006373,0.005797,-1.0,0.0132,5.365,5.278,5.682,4.706,0.976
32,0.0152,0.01508,10.0,0.850668788,2.4352379414,0.85,-0.236,3.7321,4.484,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-4.52e-14,0.0,0.7543,0.2325,0.002329,0.0006371,0.005795,-1.0,0.01319,5.359,5.272,5.675,4.7,0.9749999999999996
33,0.0152,0.01508,10.0,0.8669279814,2.4400688425,0.866,-0.179,3.7381,4.46,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-5.24e-14,0.0,0.7563,0.2306,0.002312,0.0006326,0.005754,-1.0,0.01312,5.219,5.122,5.51,4.564,0.9459999999999997
34,0.0152,0.01508,10.0,0.8824838996,2.4444996823,0.882,-0.125,3.7436,4.434,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-6.06e-14,0.0,0.7583,0.2287,0.002296,0.0006283,0.005716,-1.0,0.01296,5.082,4.978,5.353,4.434,0.9189999999999996
35,0.0152,0.01508,10.0,0.8968155384,2.4484257466,0.896,-0.074,3.7483,4.409,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-6.97e-14,0.0,0.7601,0.227,0.002282,0.0006244,0.005681,-1.0,0.01289,4.954,4.845,5.209,4.311,0.8979999999999997
36,0.0152,0.01508,10.0,0.9000000358,2.4492786175,0.899,-0.062,3.7493,4.403,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-7.19e-14,0.0,0.7605,0.2267,0.002279,0.0006235,0.005673,-1.0,0.01288,4.925,4.815,5.176,4.284,0.8920000000000003
37,0.0152,0.01508,10.0,0.9123090506,2.4525109285,0.911,-0.017,3.7528,4.377,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-8.16e-14,0.0,0.7623,0.2248,0.002263,0.0006194,0.005636,-1.0,0.01284,4.811,4.698,5.052,4.176,0.8759999999999994
38,0.0152,0.01508,10.0,0.9294092059,2.4568383858,0.928,0.047,3.757,4.339,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-9.78e-14,0.0,0.7649,0.2224,0.002242,0.0006138,0.005587,-1.0,0.01272,4.652,4.536,4.879,4.023,0.8559999999999999
39,0.0152,0.01508,10.0,0.9448647499,2.4605950667,0.944,0.104,3.7599,4.3,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.16e-13,0.0,0.7668,0.2206,0.002227,0.0006097,0.00555,-1.0,0.01259,4.509,4.39,4.727,3.884,0.8430000000000004
40,0.0152,0.01508,10.0,0.9500000477,2.4618122009,0.949,0.125,3.7607,4.285,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.23e-13,0.0,0.7668,0.2206,0.002228,0.0006099,0.005551,-1.0,0.0126,4.458,4.338,4.673,3.835,0.8380000000000001
41,0.0152,0.01508,10.0,0.9568482041,2.4634119518,0.956,0.153,3.7618,4.265,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.34e-13,0.0,0.767,0.2204,0.002227,0.0006096,0.00555,-1.0,0.01261,4.388,4.268,4.6,3.767,0.8329999999999997
42,0.0152,0.01508,10.0,0.9585533142,2.4638061857,0.957,0.16,3.762,4.259,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.37e-13,0.0,0.7669,0.2205,0.002227,0.0006098,0.005551,-1.0,0.01262,4.37,4.25,4.582,3.75,0.8319999999999999
43,0.0152,0.01508,10.0,0.9680970907,2.4659833226,0.967,0.201,3.7628,4.225,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.56e-13,0.0,0.7662,0.2211,0.002234,0.0006117,0.005568,-1.0,0.01269,4.267,4.146,4.476,3.648,0.8279999999999998
44,0.0152,0.01508,10.0,0.9755672216,2.4676532829,0.975,0.234,3.7628,4.196,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.73e-13,0.0,0.7654,0.2219,0.002243,0.0006142,0.005591,-1.0,0.01273,4.184,4.063,4.393,3.566,0.827
45,0.0152,0.01508,10.0,0.9840705991,2.4695187868,0.983,0.273,3.7621,4.158,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.97e-13,0.0,0.7635,0.2236,0.002263,0.0006195,0.00564,-1.0,0.01284,4.086,3.966,4.297,3.467,0.8299999999999996
46,0.0152,0.01508,10.0,0.9897478223,2.4707437771,0.989,0.3,3.761,4.129,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-2.16e-13,0.0,0.7618,0.2253,0.00228,0.0006244,0.005684,-1.0,0.0129,4.019,3.9,4.233,3.399,0.8339999999999996
47,0.0152,0.01508,10.0,0.9916135669,2.4711428341,0.991,0.309,3.7605,4.119,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-2.24e-13,0.0,0.7604,0.2265,0.002293,0.000628,0.005717,-1.0,0.01303,3.997,3.878,4.212,3.376,0.8359999999999999
48,0.0152,0.01508,10.0,0.9992115498,2.4727502523,0.998,0.346,3.7568,4.071,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-2.55e-13,0.0,0.7543,0.2323,0.00235,0.0006435,0.005858,-1.0,0.01334,3.905,3.79,4.132,3.28,0.8519999999999999
49,0.0152,0.01508,10.0,1.0,2.4729154477,0.999,0.349,3.756,4.064,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-2.59e-13,0.0,0.7534,0.2332,0.002358,0.0006457,0.005878,-1.0,0.01339,3.897,3.782,4.125,3.27,0.855
50,0.0152,0.01508,10.0,1.0062853098,2.4742217016,1.005,0.377,3.7489,4.011,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-2.9e-13,0.0,0.7453,0.2409,0.002427,0.0006645,0.006047,-1.0,0.01375,3.828,3.721,4.079,3.192,0.8869999999999996
51,0.0152,0.01508,10.0,1.0105534792,2.475098095,1.009,0.388,3.7396,3.965,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.12e-13,0.0,0.738,0.248,0.002486,0.0006803,0.006188,-1.0,0.01407,3.8,3.704,4.081,3.156,0.9250000000000003
52,0.0152,0.01508,10.0,1.0134459734,2.4756871942,1.012,0.388,3.7291,3.923,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.27e-13,0.0,0.7322,0.2535,0.002531,0.0006923,0.006296,-1.0,0.01433,3.799,3.719,4.12,3.149,0.9710000000000001
53,0.0152,0.01508,10.0,1.015430212,2.4760890825,1.014,0.388,3.7192,3.885,2,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-3.4e-13,0.0,0.728,0.2575,0.002563,0.0007006,0.00637,-1.0,0.01445,3.799,3.738,4.161,3.147,1.0139999999999998
54,0.0152,0.01508,10.0,1.017293334,2.4764647991,1.016,0.399,3.7096,3.836,2,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.67e-13,0.0,0.7242,0.2611,0.002589,0.0007078,0.006433,-1.0,0.01463,3.772,3.732,4.177,3.12,1.0569999999999995
55,0.0152,0.01508,10.0,1.0191289186,2.4768334179,1.018,0.429,3.7015,3.774,2,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.19e-13,0.0,0.7205,0.2647,0.002612,0.0007139,0.006487,-1.0,0.01476,3.696,3.676,4.14,3.047,1.0929999999999995
56,0.0152,0.01508,10.0,1.0201272964,2.47703327,1.019,0.454,3.698,3.736,2,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.62e-13,0.0,0.7185,0.2667,0.002623,0.0007169,0.006514,-1.0,0.01479,3.635,3.625,4.098,2.987,1.1109999999999998
57,0.0152,0.01508,10.0,1.0215713978,2.4773215509,1.02,0.505,3.6946,3.673,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-5.56e-13,0.0,0.7152,0.2699,0.002635,0.0007206,0.006545,-1.0,0.01486,3.509,3.508,3.989,2.863,1.126
58,0.0152,0.01508,10.0,1.0228266716,2.4775713764,1.021,0.556,3.6923,3.613,3,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-6.69e-13,0.0,0.712,0.2731,0.002634,0.0007262,0.006567,-1.0,0.01493,3.38,3.386,3.872,2.737,1.1349999999999998
59,0.0152,0.01508,10.0,1.0237306356,2.4777508477,1.022,0.597,3.691,3.566,3,0.0,0.53,0.0,0.0,0.0,0.0,0.0,-1,-7.75e-13,0.0,0.7092,0.2758,0.002616,0.0007415,0.006581,-1.0,0.01498,3.277,3.286,3.775,2.634,1.141
60,0.0152,0.01508,10.0,1.0245987177,2.4779228523,1.023,0.641,3.6898,3.518,3,0.0,0.521,0.0,0.0,0.0,0.0,0.0,-1,-9.02e-13,0.0,0.7064,0.2785,0.002575,0.0007804,0.006594,-1.0,0.01502,3.169,3.182,3.673,2.528,1.145
61,0.0152,0.01508,10.0,1.0254149437,2.4780842765,1.024,0.684,3.6886,3.47,3,0.0,0.508,0.0,0.0,0.0,0.0,0.0,-1,-1.05e-12,0.0,0.7038,0.2811,0.002516,0.0008457,0.006603,-1.0,0.01503,3.059,3.076,3.57,2.419,1.1509999999999998
62,0.0152,0.01508,10.0,1.0261753798,2.4782344015,1.025,0.729,3.6876,3.422,3,0.0,0.495,0.0,0.0,0.0,0.0,0.0,-1,-1.23e-12,0.0,0.7014,0.2835,0.002453,0.0009225,0.00661,-1.0,0.01506,2.949,2.969,3.466,2.31,1.1560000000000001
63,0.0152,0.01508,10.0,1.0268266201,2.4783627659,1.025,0.769,3.6866,3.378,3,0.0,0.484,0.0,0.0,0.0,0.0,0.0,-1,-1.42e-12,0.0,0.6993,0.2856,0.0024,0.00099,0.006616,-1.0,0.01508,2.847,2.87,3.37,2.209,1.161
64,0.0152,0.01508,10.0,1.0274474621,2.4784849643,1.026,0.811,3.6855,3.332,3,0.0,0.475,0.0,0.0,0.0,0.0,0.0,-1,-1.65e-12,0.0,0.6976,0.2873,0.00236,0.001041,0.006621,-1.0,0.01509,2.742,2.769,3.272,2.105,1.1669999999999998
65,0.0152,0.01508,10.0,1.028075099,2.4786083277,1.026,0.857,3.6842,3.281,3,0.0,0.468,0.0,0.0,0.0,0.0,0.0,-1,-1.94e-12,0.0,0.696,0.2889,0.002327,0.001083,0.006624,-1.0,0.01511,2.627,2.658,3.164,1.991,1.173
66,0.0152,0.01508,10.0,1.0286061764,2.4787125768,1.027,0.899,3.683,3.234,3,0.0,0.464,0.0,0.0,0.0,0.0,0.0,-1,-2.25e-12,0.0,0.6949,0.29,0.002306,0.001112,0.006627,-1.0,0.01513,2.523,2.557,3.067,1.887,1.1800000000000002
67,0.0152,0.01508,10.0,1.0290813446,2.4788057462,1.027,0.94,3.6817,3.189,3,0.0,0.46,0.0,0.0,0.0,0.0,0.0,-1,-2.61e-12,0.0,0.694,0.2909,0.00229,0.001132,0.006629,-1.0,0.01513,2.421,2.46,2.973,1.787,1.186
68,0.0152,0.01508,10.0,1.0295226574,2.4788921888,1.028,0.98,3.6804,3.144,3,0.0,0.458,0.0,0.0,0.0,0.0,0.0,-1,-3.01e-12,0.0,0.6933,0.2916,0.002277,0.001149,0.006631,-1.0,0.01511,2.321,2.363,2.88,1.688,1.192
