,Zini,MH,logAge,Mini,int_IMF,Mass,Log luminosity,Log effective temperature,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Absolute magnitude,G_BPmag,G_RPmag,Color index
209,0.0152,0.01508,10.0,1.0394976139,2.4808235504,0.821,3.301,3.4926,-0.026,7,0.0,0.459,162.32,84.86,53.31,42.85,34.91,0,-2.57e-07,0.0,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.482,-0.931,1.878,-2.391,4.269
210,0.0152,0.01508,10.0,1.0394980907,2.4808236417,0.815,3.32,3.4892,-0.062,7,0.0,0.459,171.01,90.34,56.58,45.54,37.1,0,-2.84e-07,0.0,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.53,-0.883,1.985,-2.354,4.339
211,0.0152,0.01508,10.0,1.03949821,2.4808236645,0.813,3.309,3.4907,-0.045,7,0.0,0.459,166.63,87.65,54.97,44.22,36.02,0,-2.71e-07,0.0,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.501,-0.893,1.955,-2.36,4.3149999999999995
212,0.0152,0.01508,10.0,1.0394983292,2.4808236873,0.812,3.297,3.4923,-0.028,7,0.0,0.459,162.05,84.85,53.29,42.85,34.9,0,-2.61e-07,0.0,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.471,-0.911,1.905,-2.372,4.277
213,0.0152,0.01508,10.0,1.0394984484,2.4808237102,0.811,3.301,3.4915,-0.036,7,0.0,0.459,164.03,86.08,54.03,43.46,35.4,0,-2.66e-07,0.0,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.483,-0.899,1.932,-2.362,4.2940000000000005
214,0.0152,0.01508,10.0,1.0394985676,2.480823733,0.81,3.319,3.4888,-0.066,7,0.0,0.459,171.61,90.81,56.86,45.77,37.28,0,-2.87e-07,0.0,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.528,-0.873,1.998,-2.345,4.343
215,0.0152,0.01508,10.0,1.0394986868,2.4808237558,0.808,3.339,3.4858,-0.098,7,0.0,0.459,180.29,96.26,60.11,48.44,39.46,0,-3.13e-07,0.0,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.577,-0.86,2.032,-2.337,4.369
216,0.0152,0.01508,10.0,1.0394989252,2.4808238015,0.805,3.362,3.4822,-0.137,7,0.0,0.459,191.13,103.16,64.21,51.8,42.21,0,-3.47e-07,0.0,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.634,-0.842,2.073,-2.326,4.399
217,0.0152,0.01508,10.0,1.0394990444,2.4808238243,0.801,3.38,3.4792,-0.169,7,0.0,0.459,200.57,109.24,67.82,54.76,44.63,0,-3.78e-07,0.01,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.68,-0.828,2.106,-2.318,4.4239999999999995
218,0.0152,0.01508,10.0,1.039499402,2.4808238928,0.796,3.4,3.4758,-0.206,7,0.524,0.459,211.73,116.53,72.12,58.31,47.52,0,-4.17e-07,0.01,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.73,-0.821,2.136,-2.316,4.452
219,0.0152,0.01508,10.0,1.0394997597,2.4808239613,0.79,3.42,3.4723,-0.243,7,0.522,0.459,223.52,124.34,76.72,62.1,50.62,0,-4.57e-07,0.01,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.78,-0.81,2.169,-2.311,4.48
220,0.0152,0.01508,10.0,1.0395001173,2.4808240297,0.783,3.434,3.4697,-0.271,7,0.522,0.459,232.76,130.57,80.37,65.12,53.08,0,-4.93e-07,0.01,0.6946,0.2891,0.002276,0.001136,0.006612,-1.0,0.01633,-3.814,-0.8,2.196,-2.304,4.5
221,0.0152,0.01508,10.0,1.0395002365,2.4808240526,0.783,3.434,3.4697,-0.271,8,0.522,0.48,232.76,130.57,80.37,65.13,53.09,0,-4.97e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.814,-0.8,2.196,-2.304,4.5
222,0.0152,0.01508,10.0,1.0395002365,2.4808240526,0.783,3.16,3.5082,0.156,8,0.522,0.48,114.9,60.26,38.41,30.77,25.03,0,-1.67e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.13,-1.055,1.392,-2.447,3.839
223,0.0152,0.01508,10.0,1.0395002365,2.4808240526,0.783,3.029,3.5278,0.365,8,0.522,0.48,73.79,41.31,26.78,21.33,17.34,1,-9.81e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.804,-1.313,0.548,-2.588,3.136
224,0.0152,0.01508,10.0,1.0395003557,2.4808240754,0.782,2.869,3.5518,0.621,8,0.522,0.48,42.85,25.99,17.2,13.61,11.05,2,-5e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.403,-1.405,-0.102,-2.519,2.4170000000000003
225,0.0152,0.01508,10.0,1.0395003557,2.4808240754,0.781,2.896,3.5477,0.578,8,0.522,0.48,46.99,28.11,18.54,14.69,11.93,1,-5.63e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.469,-1.4,-0.018,-2.541,2.523
226,0.0152,0.01508,10.0,1.0395004749,2.4808240982,0.78,3.024,3.5283,0.371,8,0.522,0.48,72.81,40.83,26.48,21.09,17.14,1,-9.71e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.79,-1.314,0.531,-2.586,3.117
227,0.0152,0.01508,10.0,1.0395005941,2.4808241211,0.778,3.182,3.5045,0.116,8,0.522,0.48,124.93,64.66,41.08,32.95,26.81,0,-1.86e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.186,-1.001,1.538,-2.411,3.949
228,0.0152,0.01508,10.0,1.0395007133,2.4808241439,0.776,3.31,3.4851,-0.09,8,0.522,0.48,175.5,93.9,58.65,47.31,38.53,0,-3.12e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.506,-0.779,2.112,-2.257,4.369
229,0.0152,0.01508,10.0,1.0395008326,2.4808241667,0.774,3.39,3.4729,-0.22,8,0.522,0.48,214.22,118.68,73.35,59.38,48.38,0,-4.3e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.706,-0.753,2.216,-2.251,4.4670000000000005
230,0.0152,0.01508,10.0,1.039501071,2.4808242124,0.771,3.43,3.4668,-0.285,8,0.523,0.48,236.46,133.32,81.96,66.47,54.18,0,-5.05e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.804,-0.754,2.254,-2.262,4.516
231,0.0152,0.01508,10.0,1.0395011902,2.4808242352,0.769,3.445,3.4643,-0.312,8,0.523,0.48,241.16,-1.0,-1.0,-1.0,-1.0,0,-5.41e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.841,-0.756,2.269,-2.268,4.537
232,0.0152,0.01508,10.0,1.0395014286,2.4808242808,0.766,3.45,3.4632,-0.323,8,0.523,0.48,239.45,-1.0,-1.0,-1.0,-1.0,0,-5.6e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.856,-0.754,2.278,-2.267,4.545
233,0.0152,0.01508,10.0,1.0395014286,2.4808242808,0.766,3.232,3.4961,0.027,8,0.523,0.48,145.83,75.75,47.76,38.42,31.27,0,-2.38e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.309,-0.865,1.87,-2.311,4.181
234,0.0152,0.01508,10.0,1.0395014286,2.4808242808,0.765,3.049,3.5235,0.319,8,0.523,0.48,81.14,44.68,28.85,23.03,18.72,0,-1.14e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.852,-1.248,0.734,-2.55,3.284
235,0.0152,0.01508,10.0,1.0395015478,2.4808243037,0.764,2.888,3.5475,0.575,8,0.523,0.48,47.06,28.1,18.53,14.69,11.93,1,-5.82e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.451,-1.378,0.008,-2.521,2.529
236,0.0152,0.01508,10.0,1.0395015478,2.4808243037,0.763,2.915,3.5435,0.532,8,0.523,0.48,51.58,30.38,19.96,15.84,12.86,1,-6.55e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.517,-1.368,0.103,-2.538,2.641
237,0.0152,0.01508,10.0,1.039501667,2.4808243265,0.761,3.042,3.5243,0.326,8,0.523,0.48,79.75,44.01,28.43,22.69,18.45,0,-1.12e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.836,-1.253,0.706,-2.55,3.256
238,0.0152,0.01508,10.0,1.0395017862,2.4808243493,0.76,3.2,3.5006,0.073,8,0.523,0.48,135.34,69.49,43.98,35.35,28.76,0,-2.14e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.229,-0.922,1.719,-2.351,4.07
239,0.0152,0.01508,10.0,1.0395019054,2.4808243721,0.757,3.327,3.4813,-0.132,8,0.523,0.48,185.58,100.65,62.64,50.62,41.23,0,-3.58e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.547,-0.741,2.175,-2.226,4.401
240,0.0152,0.01508,10.0,1.0395021439,2.4808244178,0.755,3.406,3.4693,-0.261,8,0.523,0.48,226.16,126.96,78.18,63.41,51.67,0,-4.92e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.745,-0.729,2.264,-2.234,4.497999999999999
241,0.0152,0.01508,10.0,1.0395022631,2.4808244406,0.752,3.445,3.4633,-0.325,8,0.523,0.48,231.71,-1.0,-1.0,-1.0,-1.0,0,-5.78e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.841,-0.739,2.295,-2.252,4.547
242,0.0152,0.01508,10.0,1.0395025015,2.4808244863,0.749,3.459,3.461,-0.351,8,0.524,0.48,229.92,-1.0,-1.0,-1.0,-1.0,0,-6.19e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.878,-0.738,2.313,-2.256,4.569
243,0.0152,0.01508,10.0,1.0395027399,2.4808245319,0.745,3.464,3.46,-0.362,8,0.524,0.48,227.96,-1.0,-1.0,-1.0,-1.0,0,-6.41e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.891,-0.735,2.324,-2.254,4.577999999999999
244,0.0152,0.01508,10.0,1.0395027399,2.4808245319,0.745,3.249,3.4925,-0.016,8,0.524,0.48,154.33,81.32,51.08,41.17,33.51,0,-2.76e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.352,-0.799,2.009,-2.259,4.268
245,0.0152,0.01508,10.0,1.0395027399,2.4808245319,0.744,3.067,3.52,0.275,8,0.524,0.48,88.56,47.99,30.87,24.69,20.07,0,-1.33e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.896,-1.2,0.882,-2.525,3.407
246,0.0152,0.01508,10.0,1.0395028591,2.4808245548,0.743,2.906,3.5442,0.532,8,0.524,0.48,51.26,30.15,19.8,15.73,12.77,1,-6.84e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.495,-1.359,0.097,-2.524,2.621
247,0.0152,0.01508,10.0,1.0395029783,2.4808245776,0.742,2.932,3.5402,0.489,8,0.524,0.48,56.17,32.58,21.32,16.96,13.77,1,-7.7e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.561,-1.35,0.192,-2.542,2.734
248,0.0152,0.01508,10.0,1.0395030975,2.4808246004,0.74,3.059,3.5211,0.284,8,0.524,0.48,86.74,47.12,30.32,24.26,19.71,0,-1.31e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.877,-1.209,0.842,-2.527,3.369
249,0.0152,0.01508,10.0,1.0395032167,2.4808246232,0.737,3.215,3.4974,0.033,8,0.524,0.48,142.55,74.23,46.8,37.69,30.67,0,-2.49e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.267,-0.862,1.85,-2.303,4.1530000000000005
250,0.0152,0.01508,10.0,1.039503336,2.4808246461,0.735,3.341,3.4783,-0.172,8,0.524,0.48,195.2,107.3,66.54,53.89,43.88,0,-4.15e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.582,-0.716,2.223,-2.207,4.43
251,0.0152,0.01508,10.0,1.0395035744,2.4808246917,0.731,3.419,3.4663,-0.3,8,0.524,0.48,220.45,-1.0,-1.0,-1.0,-1.0,0,-5.7e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.779,-0.716,2.301,-2.225,4.526
252,0.0152,0.01508,10.0,1.0395038128,2.4808247374,0.728,3.458,3.4604,-0.364,8,0.525,0.48,218.48,-1.0,-1.0,-1.0,-1.0,0,-6.7e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.874,-0.721,2.339,-2.24,4.579000000000001
253,0.0152,0.01508,10.0,1.0395040512,2.480824783,0.724,3.472,3.4582,-0.389,8,0.525,0.48,216.3,-1.0,-1.0,-1.0,-1.0,0,-7.2e-07,0.02,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.909,-0.724,2.361,-2.247,4.6080000000000005
254,0.0152,0.01508,10.0,1.0395042896,2.4808248287,0.719,3.477,3.4574,-0.4,8,0.525,0.48,213.91,-1.0,-1.0,-1.0,-1.0,0,-7.48e-07,0.02,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.922,-0.723,2.373,-2.248,4.621
255,0.0152,0.01508,10.0,1.0395042896,2.4808248287,0.719,3.265,3.4897,-0.059,8,0.525,0.48,162.8,87.07,54.48,44.02,35.82,0,-3.28e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.392,-0.752,2.115,-2.222,4.337
256,0.0152,0.01508,10.0,1.0395042896,2.4808248287,0.718,3.083,3.5173,0.233,8,0.525,0.48,96.42,51.36,32.91,26.38,21.44,0,-1.59e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.938,-1.154,1.015,-2.495,3.51
257,0.0152,0.01508,10.0,1.0395044088,2.4808248515,0.717,2.922,3.5419,0.49,8,0.525,0.48,55.61,32.21,21.07,16.78,13.62,1,-8.21e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.536,-1.356,0.152,-2.538,2.69
258,0.0152,0.01508,10.0,1.039504528,2.4808248743,0.715,2.949,3.5379,0.447,8,0.525,0.48,60.94,34.79,22.68,18.09,14.69,1,-9.25e-08,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.602,-1.34,0.263,-2.549,2.812
259,0.0152,0.01508,10.0,1.0395046473,2.4808248972,0.713,3.074,3.5188,0.244,8,0.525,0.48,94.02,50.23,32.21,25.82,20.98,0,-1.57e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.916,-1.178,0.947,-2.51,3.457
260,0.0152,0.01508,10.0,1.0395047665,2.48082492,0.71,3.229,3.4951,-0.007,8,0.525,0.48,149.48,78.97,49.61,40.05,32.58,0,-2.96e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.302,-0.822,1.942,-2.272,4.2139999999999995
261,0.0152,0.01508,10.0,1.0395048857,2.4808249428,0.707,3.354,3.476,-0.211,8,0.526,0.48,204.47,113.94,70.41,57.15,46.53,0,-4.92e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.615,-0.703,2.258,-2.198,4.4559999999999995
262,0.0152,0.01508,10.0,1.0395051241,2.4808249885,0.703,3.432,3.4641,-0.338,8,0.526,0.48,205.06,-1.0,-1.0,-1.0,-1.0,0,-6.76e-07,0.02,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.809,-0.704,2.337,-2.218,4.555
263,0.0152,0.01508,10.0,1.0395053625,2.4808250341,0.698,3.469,3.4584,-0.401,8,0.526,0.48,202.75,-1.0,-1.0,-1.0,-1.0,0,-7.97e-07,0.02,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.903,-0.71,2.382,-2.234,4.616
264,0.0152,0.01508,10.0,1.0395056009,2.4808250798,0.694,3.483,3.4564,-0.426,8,0.526,0.48,200.19,-1.0,-1.0,-1.0,-1.0,0,-8.59e-07,0.02,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.937,-0.714,2.403,-2.243,4.646
265,0.0152,0.01508,10.0,1.0395058393,2.4808251254,0.688,3.488,3.4558,-0.437,8,0.526,0.48,197.41,-1.0,-1.0,-1.0,-1.0,0,-8.97e-07,0.02,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.949,-0.714,2.413,-2.244,4.657
266,0.0152,0.01508,10.0,1.0395058393,2.4808251254,0.688,3.28,3.488,-0.1,8,0.526,0.48,170.81,92.73,57.8,46.82,38.1,0,-4.02e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.43,-0.746,2.144,-2.221,4.365
267,0.0152,0.01508,10.0,1.0395058393,2.4808251254,0.687,3.099,3.516,0.192,8,0.526,0.48,104.39,54.62,34.86,28.02,22.77,0,-1.96e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.977,-1.149,1.07,-2.498,3.5680000000000005
268,0.0152,0.01508,10.0,1.0395059586,2.4808251483,0.685,2.938,3.5411,0.452,8,0.526,0.48,59.89,34.14,22.25,17.77,14.42,1,-1.02e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.576,-1.38,0.15,-2.568,2.718
269,0.0152,0.01508,10.0,1.0395060778,2.4808251711,0.683,2.964,3.5372,0.409,8,0.527,0.48,65.61,36.86,23.95,19.14,15.54,0,-1.15e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.641,-1.364,0.261,-2.578,2.839
270,0.0152,0.01508,10.0,1.039506197,2.4808251939,0.68,3.089,3.5181,0.206,8,0.527,0.48,101.2,53.14,33.95,27.29,22.17,0,-1.94e-07,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-2.952,-1.19,0.965,-2.527,3.492
271,0.0152,0.01508,10.0,1.0395063162,2.4808252167,0.677,3.242,3.4945,-0.044,8,0.527,0.48,155.58,83.37,52.19,42.24,34.36,0,-3.65e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.335,-0.825,1.965,-2.28,4.245
272,0.0152,0.01508,10.0,1.0395065546,2.4808252624,0.672,3.366,3.4754,-0.247,8,0.527,0.48,189.35,-1.0,-1.0,-1.0,-1.0,0,-6.06e-07,0.01,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.645,-0.708,2.271,-2.207,4.478
273,0.0152,0.01508,10.0,1.0395066738,2.4808252852,0.668,3.443,3.4638,-0.373,8,0.527,0.48,186.93,-1.0,-1.0,-1.0,-1.0,0,-8.35e-07,0.02,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.838,-0.707,2.354,-2.225,4.579000000000001
274,0.0152,0.01508,10.0,1.0395069122,2.4808253309,0.662,3.48,3.4584,-0.436,8,0.527,0.48,184.23,-1.0,-1.0,-1.0,-1.0,0,-9.89e-07,0.03,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.931,-0.709,2.405,-2.238,4.643
275,0.0152,0.01508,10.0,1.0395072699,2.4808253993,0.656,3.494,3.4568,-0.46,8,0.528,0.48,181.25,-1.0,-1.0,-1.0,-1.0,0,-1.08e-06,0.04,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.965,-0.715,2.422,-2.248,4.67
276,0.0152,0.01508,10.0,1.0395075083,2.480825445,0.65,3.499,3.4569,-0.468,8,0.528,0.48,178.0,-1.0,-1.0,-1.0,-1.0,0,-1.13e-06,0.04,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,-3.977,-0.72,2.423,-2.253,4.676
277,0.0152,0.01508,10.0,1.0395104885,2.4808260156,0.53,-9.999,4.0,1.855,9,0.53,0.0,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.6946,0.2904,0.002388,0.001138,0.006627,-1.0,0.01503,29.767,29.98,29.97,29.986,-0.01600000000000179
